theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,
-122.536945190309,17.0502216004291,105,51.9914434628027,140.866779231025,18.3809533595645,-105,-51.9914434628026,0,0,0,0,0,
-126.438487438527,14.4553280397289,105,51.9914434628026,145.272100841845,16.1597145409196,-105,-51.9914434628026,0,0,0,0,0,
-127.877954584799,11.7229855062505,105,51.9914434628027,150.177895900232,14.7559866436636,-105,-51.9914434628026,0,0,0,0,0,
-131.252228835545,9.24607708706346,105,51.9914434628026,154.796404392137,12.6766039762809,-105,-51.9914434628027,0,0,0,0,0,
-132.827197086221,6.45656471599161,105,51.9914434628027,155,11.2120990216414,-105,-51.9914434628026,0,0,0,0,0,
-138.278283614785,4.18347139806935,105,51.9914434628027,155,8.55532204446678,-105,-51.9914434628027,0,0,0,0,0,
-153.729057426287,2.12123577520213,105,51.9914434628026,155,7.04900413715908,105,-51.9914434628027,0,0,0,0,0,
120,0.927007353603916,-97.5689562892218,51.9914434628026,-120,5.58866766649984,105,-51.9914434628027,0,0,0,0,0,
72.3864429783838,2.58455516445912,-45.4330608368618,51.9914434628026,-120,4.64801399750433,105,-51.9914434628027,0,0,0,0,0,
63.9728441312637,4.58951090623661,-34.9890385000749,51.9914434628026,-120,4.31493099897064,105,-51.9914434628027,0,0,0,0,0,
62.3623549563995,6.37429380435449,-31.252643355052,51.9914434628026,-120,5.00103709596652,105,-51.9914434628026,0,0,0,0,0,
60.3883553371673,8.08492038693075,-27.207449295644,51.9914434628027,-110.00531676275,5.39453711074057,93.4707473355963,-51.9914434628027,0,0,0,0,0,
62.5914736546719,8.88732765311904,-29.479955485973,51.9914434628026,-96.9229342884208,6.19717249559091,78.2927918420316,-51.9914434628027,0,0,0,0,0,
60.3852949644118,11.082874490933,-22.8586673357673,51.9914434628027,-90.0016268142711,7.10812520998384,69.1321868295344,-51.9914434628026,0,0,0,0,0,
60.1829938024884,12.3807351418564,-20.4686670829698,51.9914434628026,-84.1239579506009,7.98795159576751,61.0610652811296,-51.9914434628026,0,0,0,0,0,
59.3838350411386,14.4795738481184,-15.2378756742003,51.9914434628026,-75.3649575759674,9.51565719681738,47.9190339679257,-51.9914434628026,0,0,0,0,0,
59.8239296676528,15.8149673489158,-13.4829195385608,51.9914434628026,-76.0866790984163,10.074364640323,48.6605182491982,-51.9914434628026,0,0,0,0,0,
60.1326941534266,17.1594260879731,-11.6146397134248,51.9914434628026,-73.0675822540103,11.2716914263158,43.5064045236406,-51.9914434628026,0,0,0,0,0,
61.1849792726078,17.6330919433296,-12.6882746901439,51.9914434628026,-70.9322184995348,12.5579853973975,39.2320925181404,-51.9914434628027,0,0,0,0,0,
61.0259994744595,18.9961051623001,-10.4041966409266,51.9914434628027,-68.8185093939966,13.7438231434348,35.0060440655697,-51.9914434628027,0,0,0,0,0,
61.053084762995,20.174753683574,-8.24707742331113,51.9914434628027,-69.1959321227933,14.1526370972951,35.4282193355852,-51.9914434628026,0,0,0,0,0,
61.4054112940702,21.0859642569995,-6.3150170946108,51.9914434628026,-68.0383458560302,15.0626037597028,32.0434531757528,-51.9914434628027,0,0,0,0,0,
61.7570040382487,21.1236909390745,-6.63704829860658,51.9914434628026,-66.53701838325,15.9397430273434,28.3665937141771,-51.9914434628026,0,0,0,0,0,
61.7270438690738,22.0381850359148,-4.36979090085239,51.9914434628026,-65.3613415599124,16.7321545086302,24.9795543129767,-51.9914434628026,0,0,0,0,0,
61.7811260500625,21.9934947475478,-4.4062899459997,51.9914434628026,-65.3152549690067,16.6323359306864,24.9149271832101,-51.9914434628026,0,0,0,0,0,
61.7299194277871,22.704380357174,-2.07289618121841,51.9914434628027,-63.931259625153,17.2307300889552,21.3092792195095,-51.9914434628027,0,0,0,0,0,
61.8361195545125,22.3807240262896,-2.08550980151693,51.9914434628027,-63.889244883787,16.8417406377978,21.1762516547599,-51.9914434628027,0,0,0,0,0,
61.6635486477572,22.1259791728086,-1.86816572775384,51.9914434628026,-63.5644738406032,16.5050185332882,20.8030516860499,-51.9914434628027,0,0,0,0,0,
61.3013267701417,21.9896418397512,-1.51091134294727,51.9914434628027,-62.8912826467456,16.3201293629344,20.1526539956006,-51.9914434628026,0,0,0,0,0,
61.1211020730089,21.6940650007066,-1.27550583260493,51.9914434628026,-62.4202107211919,16.0400422269394,19.6582159634662,-51.9914434628026,0,0,0,0,0,
60.8919125972237,21.4379029475934,-1.00582369433044,51.9914434628027,-60.9947878971085,16.642444268946,16.0134509694994,-51.9914434628026,0,0,0,0,0,
60.3778095521501,21.2285243732781,-0.491000591215656,51.9914434628026,-61.3474671263582,15.4612276383601,18.5404685748507,-51.9914434628027,0,0,0,0,0,
59.7603746978682,20.9516934387834,0.136080408279446,51.9914434628026,-60.3765397755329,15.1175357574917,17.5679482606509,-51.9914434628027,0,0,0,0,0,
58.9265939824015,19.7211065623478,-1.25934451823121,51.9914434628026,-60.35826284715,13.8819458284796,19.7502908325589,-51.9914434628027,0,0,0,0,0,
58.0018825841955,19.3450143507567,-0.319322227876104,51.9914434628026,-59.225963964611,13.4688925684891,18.6005406602272,-51.9914434628026,0,0,0,0,0,
57.181697104574,18.0271716276826,-1.6952682702576,51.9914434628026,-57.6718574786939,13.0662924689795,17.0552743527117,-51.9914434628027,0,0,0,0,0,
56.1953391324751,17.6732672521866,-0.693317846189239,51.9914434628027,-57.9252700954231,11.6950915880813,19.4517573572264,-51.9914434628026,0,0,0,0,0,
55.1556882203962,16.1146378821167,-1.7919114236973,51.9914434628026,-56.4016057681399,11.0125494182477,17.8425451079152,-51.9914434628027,0,0,0,0,0,
53.1691727786189,14.4366147909999,-1.96439388940738,51.9914434628026,-54.9342618252101,9.26350694933474,18.5151085825398,-51.9914434628026,0,0,0,0,0,
50.3272104832588,12.5277353721465,-1.24112326621783,51.9914434628027,-50.2478894919977,8.08217513711708,13.7069238701498,-51.9914434628026,0,0,0,0,0,
46.3920017443899,9.16297560394314,-1.51186834587847,51.9914434628027,-45.7196007862996,4.64872400988594,13.3939220837696,-51.9914434628026,0,0,0,0,0,
34.9593575038509,5.64002713728956,5.67990954308816,51.9914434628026,-0.0182989652131951,1.29313587281535,-28.0328635530825,-51.9914434628026,0,0,0,0,0,
-32.9592797762995,2.34211672144818,67.1156237494688,51.9914434628026,111.820000816957,4.56801350529785,-105,-51.9914434628026,0,0,0,0,0,
-104.300399366199,6.35114959434274,105,51.9914434628026,119.767133474738,9.58057873421963,-105,-51.9914434628026,0,0,0,0,0,
-104.735933636101,10.0813871845857,105,51.9914434628026,116.627035088028,13.3228181467244,-105,-51.9914434628027,0,0,0,0,0,
-105.492169947043,13.7696956324942,105,51.9914434628027,115.104396594838,16.7441543773835,-105,-51.9914434628026,0,0,0,0,0,
-108.091737822347,17.3972325200813,105,51.9914434628026,113.416706510601,19.7401733812028,-105,-51.9914434628026,0,0,0,0,0,
-108.132462443087,20.2120431383837,105,51.9914434628026,114.72610408522,22.6841976123826,-105,-51.9914434628026,0,0,0,0,0,
-109.464639881546,23.1508789616236,105,51.9914434628026,114.081893546902,25.2014092419772,-105,-51.9914434628027,0,0,0,0,0,
-110.33631501364,26.0714757097805,105,51.9914434628027,113.099725630313,27.4343884731941,-105,-51.9914434628027,0,0,0,0,0,
-109.672021882126,29.2196583747892,105,51.9914434628027,112.731919286638,30.2093927513847,-105,-51.9914434628027,0,0,0,0,0,
-110.580844777731,32.4567995478147,105,51.9914434628027,113.872866199221,33.003171696285,-104.666854238928,-51.9914434628026,0,0,0,0,0,
-109.48172720298,35.526876118937,104.295074761641,51.9914434628027,112.647207389463,35.481992255398,-101.127716299333,-51.9914434628026,0,0,0,0,0,
-111.672854158007,38.5741215180465,98.4640263178452,51.9914434628026,113.256418611039,37.6643781466859,-96.2701289418312,-51.9914434628027,0,0,0,0,0,
-110.632924320862,41.0080499651893,94.4228709763401,51.9914434628026,112.364635967989,39.9799447564791,-92.3884695326295,-51.9914434628027,0,0,0,0,0,
-109.800400451732,43.88158753552,90.5296975242223,51.9914434628026,111.275221146059,42.3560047163092,-88.2687383100369,-51.9914434628026,0,0,0,0,0,
-109.83006923718,47.3041655563446,84.7401289567786,51.9914434628026,110.903734250185,45.1646479842655,-82.1525484012873,-51.9914434628026,0,0,0,0,0,
-107.897854180127,49.7778250228752,79.7572902155179,51.9914434628027,109.729862503125,47.1622666269239,-75.3335769405821,-51.9914434628027,0,0,0,0,0,
-107.590725623419,52.798791671538,73.653743483625,51.9914434628027,108.055755440186,50.3380783708245,-70.5390437094041,-51.9914434628026,0,0,0,0,0,
-105.573663621648,55.7985532151633,68.6490634564213,51.9914434628026,105.676332337606,53.2311328928665,-65.2262669101499,-51.9914434628027,0,0,0,0,0,
-103.72700453977,57.7206403928311,58.9051539060254,51.9914434628026,103.386818546724,55.2094371636122,-55.1482581583194,-51.9914434628027,0,0,0,0,0,
-101.533858075788,61.5694710844918,53.9850852403505,51.9914434628027,101.304376381788,59.3924878880274,-50.3051565277482,-51.9914434628026,0,0,0,0,0,
-100.250377083166,65.470825776345,47.4097156894516,51.9914434628026,100.587201044826,62.5874531753275,-41.7916840487388,-51.9914434628026,0,0,0,0,0,
-99.174170336524,69.4738636457104,43.6467712823058,51.9914434628026,99.0515296392881,66.5965711026632,-37.7580787879532,-51.9914434628027,0,0,0,0,0,
-98.8054868382979,72.8215032657517,38.0147760757118,51.9914434628026,97.6066658749278,70.6002538047689,-33.9786063435846,-51.9914434628026,0,0,0,0,0,
-98.4614893872506,76.6972234690999,32.4064437470816,51.9914434628027,97.4153026686313,74.4960293762866,-28.5874902671083,-51.9914434628026,0,0,0,0,0,
-98.0333215963785,81.5736579848991,29.1396577102322,51.9914434628026,97.1821003018633,79.3179218283726,-25.5163670342118,-51.9914434628026,0,0,0,0,0,
-96.8021728247674,84.7050516711975,21.7117317196595,51.9914434628026,96.905483048266,82.0191672707579,-17.7131828733508,-51.9914434628026,0,0,0,0,0,
-97.5730507696362,89.4691457602975,19.7934185053571,51.9914434628027,98.10148996096,87.3837828617428,-18.0604573387033,-51.9914434628026,0,0,0,0,0,
-95.2576867594279,92.83471025859,13.2270103077189,51.9914434628026,95.6782796637107,89.9118398592117,-9.21647753109045,-51.9914434628026,0,0,0,0,0,
-90.746479314579,94.7694310250328,4.53775306826421,51.9914434628026,91.3892253987533,92.6968365899458,-2.7914016427924,-51.9914434628026,0,0,0,0,0,
-86.3697317472203,97.2163782059978,-1.77757666693277,51.9914434628026,87.3739212154372,94.9173870111159,3.41248951659269,-51.9914434628027,0,0,0,0,0,
-82.3570238870178,99.226821893099,-7.89618617135073,51.9914434628027,83.936939383707,96.3557968280771,9.26229805925845,-51.9914434628027,0,0,0,0,0,
-78.7000883243522,100.4704030449,-13.6359584181705,51.9914434628026,80.4448857594061,98.3258246915162,12.7071653406405,-51.9914434628026,0,0,0,0,0,
-76.3181987458687,101.166413136516,-19.06844167672,51.9914434628027,78.8974050411826,99.3920621249304,15.7464981274275,-51.9914434628027,0,0,0,0,0,
-73.5757556948922,102.380351508032,-22.1235778590365,51.9914434628027,76.6236496177247,100.133840804601,18.6260544690839,-51.9914434628026,0,0,0,0,0,
-70.3873827879737,102.26552886494,-27.0749732521917,51.9914434628026,74.1791319407794,100.537218844194,21.3392302284489,-51.9914434628026,0,0,0,0,0,
-67.9992508730135,102.58874023507,-29.6741584224506,51.9914434628026,72.3993711409563,100.374764423968,23.7935253938063,-51.9914434628026,0,0,0,0,0,
-65.6238699646206,102.514668536401,-32.0866344434678,51.9914434628027,70.6823616382693,99.9131258819744,26.108321308981,-51.9914434628027,0,0,0,0,0,
-64.1576424669914,102.794324369987,-34.6148354242383,51.9914434628027,69.7413568652704,99.7489878809189,28.5290201423733,-51.9914434628026,0,0,0,0,0,
-62.3100896249839,102.904844967203,-37.0494651251523,51.9914434628026,68.4289659060833,99.6888694637955,30.9722702682453,-51.9914434628026,0,0,0,0,0,
-61.1939622780455,102.899071434992,-37.0472705241549,51.9914434628026,67.3045600421672,99.8135771268539,31.0209809615904,-51.9914434628027,0,0,0,0,0,
-60.6779024148781,102.90240236839,-37.0485366456908,51.9914434628026,66.3514296106226,99.3097939108741,33.2738484772398,-51.9914434628026,0,0,0,0,0,
-60.5052039429151,102.776616550665,-37.0007491013112,51.9914434628027,66.0898384428129,99.7524643677676,33.4423943717772,-51.9914434628027,0,0,0,0,0,
-60.7753170880603,102.500999081559,-36.8962155769749,51.9914434628027,65.5591503503933,99.451676095767,35.754266087771,-51.9914434628027,0,0,0,0,0,
-61.6211144299187,102.424957409689,-36.8674173651702,51.9914434628026,65.9683619816771,99.7825424337078,35.8770041482473,-51.9914434628026,0,0,0,0,0,
-62.5539012511611,102.228653762467,-36.7931568434869,51.9914434628026,66.4612337393749,99.9717017589382,35.9472912958921,-51.9914434628026,0,0,0,0,0,
-63.1557692670543,101.633992660759,-36.5689096219254,51.9914434628026,66.8027532180445,99.5510834775591,35.7911153515441,-51.9914434628026,0,0,0,0,0,
-64.2568117968116,101.634060173049,-34.1644534862129,51.9914434628026,67.1958291443331,98.9479816112942,35.5678954549067,-51.9914434628027,0,0,0,0,0,
-64.4858909852842,100.667749555052,-33.7924363032462,51.9914434628027,67.912187954258,98.9641755212849,33.1425734182356,-51.9914434628027,0,0,0,0,0,
-65.8541069831041,100.384286355272,-31.2444106590644,51.9914434628026,68.5200785639348,98.0641331512607,32.8019392873819,-51.9914434628026,0,0,0,0,0,
-67.2364817450272,99.7803143615053,-28.5415268194979,51.9914434628027,69.6312337397629,97.6350391714693,30.1752394718791,-51.9914434628026,0,0,0,0,0,
-68.654359284659,99.3035853640416,-23.3496562383869,51.9914434628027,70.5969668351313,97.1438149444453,24.9891410788705,-51.9914434628027,0,0,0,0,0,
-72.1717372427628,98.1298857945373,-20.32975432879,51.9914434628026,73.611603334433,96.1910626102949,22.0752704315526,-51.9914434628026,0,0,0,0,0,
-74.7463292541943,97.1893233972793,-14.8067479980429,51.9914434628027,75.484389924385,94.5505864397193,18.8517888848004,-51.9914434628026,0,0,0,0,0,
-78.0801813334376,95.4873750027041,-8.89052763841303,51.9914434628026,78.5659343867402,93.0139508552593,13.049967248571,-51.9914434628027,0,0,0,0,0,
-83.2428348630674,92.5756940136012,-2.41057089572569,51.9914434628026,83.5231470855136,91.0923604909913,4.40244973395886,-51.9914434628027,0,0,0,0,0,
-89.6882353337462,90.8508991436128,8.82161188766769,51.9914434628027,89.7109642220285,88.191719554897,-4.70686736657113,-51.9914434628026,0,0,0,0,0,
-92.6433638232394,88.3620281103786,20.2378749965332,51.9914434628026,93.1666215669406,85.2550042595442,-16.3598370040258,-51.9914434628027,0,0,0,0,0,
